Date,AFL,ALB,AOS,APD,ATO,BF-B,BRO,CHRW,CINF,CL,CLX,CVX,DOV,ESS,EXPD,FRT,GWW,HRL,IBM,ITW,JNJ,KMB,KO,LOW,MKC,MMM,NUE,NVDA,O,PNR,PPG,ROP,SPGI,SWK,SYY,TGT,TROW,WMT,WST,XOM
2022-01-26,3617300,1082600,1565100,1171100,1564600,1531000,2021000,1322200,693100,7455000,2690700,17266500,883600,281500,1247700,704000,625800,3635100,8336000,1064300,9963200,5636700,19190200,4349200,2000000,5274360,3590200,75595900,4577500,1584100,1263400,623900,2119700,1314500,2659000,4207500,2308100,26185500,757200,35252400
2022-01-27,3478900,942500,2221600,1062100,1259700,1635300,2698700,1245400,706700,6242100,1751200,20654100,1438700,284300,1142700,570000,313100,1784200,5497300,1068600,9066700,2829300,18893800,3425800,3000000,3328229,5494000,57335300,3257500,1462200,1348500,583500,1716700,1206200,2228700,4004300,3511300,27759000,759600,29174700
2022-01-28,2936000,819500,1625000,1025200,1271600,1019800,2101300,841100,664600,5987300,1105100,24817800,1205600,341700,873000,569500,233600,1746000,5471500,1200900,9783100,1965900,19101500,3215500,2000000,7441034,5878600,54377400,3531800,1772200,921900,539700,1701100,1417700,2305000,2906200,2642600,25131900,561500,30595700
2022-01-31,5175500,1137000,3020800,1234300,2251500,1304400,6616600,1488900,984900,6372200,1464700,16401800,1536900,388100,1672800,2060500,515300,4961500,5859000,1271800,8054800,2283100,22045300,4485900,3000000,6088118,5601400,56468000,4353700,2719300,1540400,847600,1788200,2613800,2215200,4151100,3252200,20193600,670300,36085500
2022-02-01,4251400,916700,1191400,990800,1119300,766600,2182400,1479800,586100,5174700,1533000,16169700,1019600,303600,1034200,511300,249800,2022100,6206400,1113200,8154700,1552300,20841700,2723800,2000000,3573528,4530900,51892500,3264300,2233800,1556600,647700,1457400,3533500,2457100,4117400,2150000,20323200,382500,61033100
2022-02-02,4037800,818600,1240100,930000,1104400,884900,2066300,3569600,658400,6814700,1314700,10906700,952400,493500,1449700,446100,358600,1883300,5357200,1839500,7382800,3039600,20225600,2442900,1000000,3816795,4429100,54341900,3400900,3008500,2432100,896500,1640600,2994800,2297400,4588500,1625800,18149700,340600,30299300
2022-02-03,3899000,654300,956400,1089500,964700,848800,1524800,2275200,696000,4292100,1296800,9447700,977800,696200,1498500,583900,565700,1539000,6100800,1555600,6240400,1990700,19440500,2512000,1000000,3120005,3453600,41017800,2299800,1061600,1717700,1082100,1226800,1711000,1634800,6357800,2111200,20741100,242900,28529400
2022-02-04,3633100,720600,1060300,2883400,951200,879800,1216700,2028800,619800,5173100,8739300,13034700,1466800,322000,1557500,413300,456100,1463100,4142000,1726000,6392200,2209800,17403700,3456700,2000000,4839614,3354100,35482900,3705200,1433400,1288900,526000,1370800,2180800,1805700,3754700,2080000,22036500,184200,32197500
2022-02-07,3251600,780100,1188100,2333700,871800,652200,1935100,1470400,466000,3502800,3726000,18422500,696400,380900,959400,362500,356500,1617100,3759000,904500,6065700,1888000,17846400,2990100,1000000,2919556,2414000,37686800,2636500,1069500,1609500,419900,1471300,2816000,2836400,4402800,3357300,20010300,248000,34949200
2022-02-08,3520100,1128400,921300,2899200,1063100,732100,1464800,1273800,710100,4014100,1976900,11021600,779400,316100,1217600,396900,316300,1638700,4181800,1140000,6296100,1595500,18771700,2572400,935400,2839184,4273400,41035900,3039200,994500,1162500,367500,2887800,1523600,5428100,2926600,2694700,19458900,287500,34356300
2022-02-09,2597400,972400,727600,1482800,1203600,668600,1358600,2039200,517000,3757200,2177300,10140800,492800,365500,858000,440600,293600,1748300,5393500,1255600,5387500,1900400,23595600,2115100,2000000,2563746,4067900,52428200,2224900,839100,1441200,405200,2351300,1397700,4061200,2562700,2270500,21473700,373500,40106100
2022-02-10,4416100,795700,831400,1739100,940700,818200,2943300,1493100,941500,3728300,1354000,11012700,784100,339400,1179600,460200,388900,2278500,5978600,1483200,10355300,2103800,23561500,3053800,1000000,4345307,3280400,51320000,3162100,1045500,1298800,515800,2420500,1835100,2852700,3038100,2720100,27810600,327400,28527700
2022-02-11,4311200,1009800,758300,1691500,859600,852700,1919900,1541100,894300,5658400,1688100,12821200,888900,326900,1344000,1008400,457600,1764800,4176200,1304100,13125300,1472700,22781400,2192800,1000000,4344709,3304700,60547200,3795300,906500,1145400,469700,2731700,1812800,2677500,2852400,2244300,23733300,372600,42002100
2022-02-14,4035800,875100,945600,1730500,1040000,685900,1619000,855900,1051100,5624200,1499800,15945000,787400,256100,1165000,910000,271400,1713900,5345300,1394700,8967600,1583300,23641300,2025700,1000000,5542742,2348700,44042400,3771800,984200,1150200,568700,3156700,1415100,3162000,4066700,2057200,29363400,495300,34652800
2022-02-15,2648700,1042100,952400,1317400,860300,953900,1031600,1102200,876200,4422000,914600,11746800,885800,273300,1047900,472400,226900,1904800,4394000,958300,6631400,1685900,13408700,1843600,1000000,3989617,1944300,69986900,3069800,738700,922900,460800,1425500,1083000,2427400,4739300,1849500,21824400,502000,25075100
2022-02-16,3022300,1394800,651800,1470600,706400,850800,974900,1094800,1377900,3825700,1011600,11348800,697200,269600,943900,513400,174800,1722200,4875600,778700,8482400,2003400,15484700,2461300,2000000,5346120,1941800,73267600,3651400,765400,836800,386100,1813100,1205600,2594600,3340600,1423300,28490700,615000,21733800
2022-02-17,3380600,6180600,997000,1005000,961900,2979500,1597000,1097900,963400,3840700,2398900,10073900,776400,186400,1272700,375900,295700,1588500,6797000,815500,6227600,1566600,21468700,2482200,1000000,7424409,2190700,81059500,3543000,1567300,747200,416800,1224800,2042700,2193800,3865900,2244000,53831400,598100,23738800
2022-02-18,4966800,3060900,593300,2170700,2331400,950400,1806700,1506600,743900,3351800,2314200,10691800,649500,270800,2598900,476100,238800,1582000,4609200,933100,6423200,1327100,21975000,4241500,2000000,6002485,2243600,76125500,3611100,1304900,1055400,731400,1253600,1186600,2034100,3321700,1785400,31103400,502500,23394800
2022-02-22,2703200,1635500,984100,1191100,1190000,929900,1689700,1595500,745500,4752300,1801600,19428700,739800,252600,2431900,430300,341000,1860100,5349700,1276400,6868900,1555300,21731400,7641100,2000000,5392884,4220600,63342200,3521000,1011600,1225600,524300,1648500,1408500,2214100,5621300,1428000,25380900,564500,35947800
2022-02-23,2649600,1644000,1776000,955500,1539500,1292800,1341300,1377300,594400,3703600,1087800,16134200,841900,351100,1412900,406700,322400,1954000,4086400,1466000,8016900,1411800,19248500,8936900,1000000,4600534,2377700,56651100,3725100,1079900,1584900,491800,1766800,2198600,2682300,4471300,1659300,21030900,426300,25385000
2022-02-24,4712800,1979800,2522100,1634500,2330500,1215800,2108100,2255800,1085700,7890900,1716000,22108900,825100,278200,1421800,573900,494300,2860500,6563200,1936500,12883400,2213200,27207400,5749300,2000000,7304092,2937300,73580100,5712100,2103000,2450600,552500,1895400,2630200,3450600,3917700,2896800,31717500,538100,46199900
2022-02-25,3774400,1135300,1255400,1241200,1311100,1218700,2262700,1743600,702200,5249900,1230400,28028000,631100,280600,1378100,460600,232000,2187800,4460900,1160600,11340400,1736600,21487800,4613300,1000000,8052309,4722500,52886600,5839700,1473200,1815800,400800,8122200,2140500,2444100,4098500,1790200,24997800,427200,28310300
2022-02-28,3516500,1583600,1316300,1762500,2296500,1377700,2465700,1638300,680100,4801100,1064800,24394300,1003400,305500,1889300,622300,378100,4191500,6757300,1876300,9373500,2039400,25879100,5440400,2000000,5041499,4076500,47731900,7089700,1660200,3254000,540800,5249900,2186200,2798800,6192200,1551900,26286600,537900,32204600
2022-03-01,3746800,992000,856200,2109200,2193300,1436100,2225000,3192200,756000,3966500,833800,31159900,847400,349600,2214300,609700,310600,3994500,4873300,1439800,8737800,1847000,15871100,3953200,2000000,3963424,3765000,41205600,5832800,1015900,3466400,568300,9770400,2220700,2570200,15776100,1934500,24024900,410000,40002300
2022-03-02,2957000,840600,1498100,2961600,1338700,1635900,1426600,1649300,642300,3952800,940100,31329500,887500,535000,1452700,611500,327500,3972300,4891400,1202500,6793300,1993500,17319100,4513700,1000000,4466582,3691100,38964200,6091100,769300,3180800,571400,5798500,2028800,3393500,6357700,1234200,23863800,256300,44321400
2022-03-03,3214400,1071900,896100,1743700,1162300,1568700,1349600,1963800,510900,3884400,1050100,22492900,444500,365400,1298900,428700,344600,3778900,5206600,1079600,7333700,1622300,21262800,3180700,2000000,4549823,3385300,36509500,5489700,1569900,2650100,561900,4359800,1642600,2011000,4604600,1319300,29885100,287900,30196600
2022-03-04,2803700,1313900,780100,1414300,1156400,1701300,1073100,2033500,556700,3670900,1027800,29034400,1227500,478100,1818400,314900,281000,3207900,4402400,1353400,6302500,1534800,17163000,3144400,2000000,3869299,2780600,43141500,4697900,1422000,2398200,444000,3523900,2317700,3960900,3996100,2047100,35576400,460300,42802200
2022-03-07,3528500,1051400,1177000,1796000,1539300,1099600,1548800,1410200,879900,4298600,1868100,34824700,1212200,510000,1966800,389500,406800,2789300,5047400,1442800,11663400,1616600,29151400,4022700,3000000,5446584,3623000,45082100,5221300,1227300,3348400,460600,4222000,2844000,5409500,5743400,1963000,45870000,298100,55207900
2022-03-08,3079300,1463500,1114600,1867300,1197900,1241700,4909300,1266100,712200,5263700,1644700,57231000,889200,465300,1971700,401900,266500,2335600,4887600,1547000,11100300,1989700,30242100,3725900,2000000,5507939,3593500,55746700,4348800,1695700,4087000,770500,3693900,3055100,6094400,4463200,1732700,28305600,324500,72082300
2022-03-09,2940400,1332400,843000,1433800,1096200,1202900,2700400,1694100,639300,7013200,1286600,43430000,711500,375400,1273200,369500,254000,1857400,4403500,950400,7248200,1782300,23022700,3428500,1000000,3991411,3852200,49274200,3745900,1397000,2607200,381200,3034100,4506400,3307300,3183200,1653400,22122900,288500,65466700
2022-03-10,2485100,785600,759000,1538800,798200,829700,2235400,1026900,467400,6384200,2026400,34913600,893000,414500,1076900,509800,261600,2079500,5326800,790000,6171400,2909900,20887300,3318700,874500,4537624,2691800,42806600,4454700,1218100,2061400,496300,2767300,2602600,2338800,3155300,1653300,27512700,254400,44644200
2022-03-11,2228600,769600,1090500,1488900,1308300,1781500,1404000,1603800,524400,4278900,1596200,28423600,773300,210800,1022200,347900,283300,1599800,4119600,886400,5188000,2513400,19855600,2616300,916200,4962682,2683200,36720900,3451700,1367900,1589500,440700,2252100,1797700,1768600,4042600,1237900,19162200,296800,35303400
2022-03-14,2212300,973200,766600,2595400,898600,969600,1117600,1531300,1372400,4080800,1777700,25156200,499600,371100,1037300,464300,319900,1465900,3289200,1080200,7729500,2295800,17799400,3607700,1000000,4676480,3184400,38535400,3301000,1390500,1789500,369200,2558100,1922800,1737500,3168500,1665900,22646400,410300,37462600
2022-03-15,2168100,834400,759300,2133500,1193700,1409800,2258100,1519100,674200,4319400,1532900,28534400,669500,258100,1128800,566700,298800,3026900,4021200,663100,10554400,2267200,18607200,3413600,1000000,3991411,2977600,49199600,3920800,1774100,1654400,321800,1977200,2769800,2113500,2866700,1774100,22872600,524300,47957900
2022-03-16,3006600,890700,893200,1498200,1206600,903900,1883700,1294200,753400,4519900,1303000,22299700,862000,468900,1292700,386500,260500,1768600,4292800,1019900,9603300,1916800,17347300,3497400,1000000,4561305,2845500,67142200,4870100,1963200,2106500,400200,2092100,3279500,2381100,3029800,2115100,24615900,368100,37812300
2022-03-17,2120200,706600,805300,1431800,737000,692500,1815300,945000,650100,4187800,1046200,15750700,457500,385100,1493700,390200,192000,1098000,3671900,850600,7472100,1764800,15586200,3323900,1000000,3332893,3989800,47194100,3685900,1789500,1906900,360300,2393500,2833600,2082100,3655400,1977000,19023000,296900,34041900
2022-03-18,6150500,1347100,1395600,3187600,2273600,1562800,2982700,2957700,3549000,14746300,1892100,23214700,1105100,626900,2238500,905200,455100,2748200,7466000,1710600,13809500,4134000,30197800,9149800,2000000,9426992,6600400,73071900,6202100,3581700,2526000,905500,2858200,2986100,4020200,6544800,5104600,31233300,678000,41461500
2022-03-21,2013600,818500,725700,1642200,726500,927000,1937900,1098900,724000,10092700,966400,13180600,590100,324400,1238800,368600,228600,1231800,3384600,1059200,7574900,2515200,17440100,4349200,738700,5399820,3825200,59172700,4196600,971400,1509700,391600,2207900,2223200,2087000,3023500,1252200,21350700,286600,33089300
2022-03-22,2456900,990600,778400,1192400,756700,848800,2653700,819800,603600,4958700,1115100,11063900,889600,357600,1076800,361200,241300,1295600,2690200,750900,8442100,2114100,17559500,3248800,740800,5085392,2935600,54700700,5000400,1414400,1348800,294100,2336400,3148100,1755500,2464000,1452600,20235000,318300,23132200
2022-03-23,1865100,903500,1086200,1393500,673000,842300,1832800,881600,721400,3875900,1132800,10755000,548600,228700,1159700,350200,432100,1386600,2924500,727600,5254200,1964600,15529200,3728100,711600,3154091,3445800,50212000,2835000,2164100,1145100,259000,2145200,2489300,1976600,2993500,1089900,19625400,242600,27716300
2022-03-24,1246200,753000,991700,1296700,792000,885500,1576000,744800,620400,3539500,1062200,9024800,589700,313400,706000,299600,307300,974000,2971100,945600,5012300,2818200,13151300,3399200,928600,2425608,3966100,87737900,3150900,1076500,804900,224900,2066800,3200800,1350600,2240400,936900,13440900,191700,19871600
2022-03-25,1921000,836300,940400,1782000,905000,672900,1558100,1159300,455400,4401000,1077900,10254700,418600,309800,880200,331100,202900,1738000,3530200,609400,4809500,1860000,12259800,6831700,1000000,2688369,3524100,57901600,2642000,1850400,1249200,205900,2033300,3380900,1297200,2465700,973200,14085300,360800,22398300
2022-03-28,1851800,832800,610500,1565200,1134800,468400,1687300,977900,471800,3646200,931000,9992000,369000,274700,1026500,394800,270700,1860300,2483500,960900,5604200,1499600,11485200,6579600,1000000,3205160,2431700,42549400,3393400,940400,1387500,260800,2529900,3447700,1244400,2212000,1053600,20105700,230300,21552400
2022-03-29,1678200,859500,965900,1750700,728700,736700,1178700,1329700,373600,4651500,1316300,15102600,536000,369000,1016100,592400,210800,1821200,5791000,843500,5933400,1585200,14720600,4993600,2000000,3221067,3362200,48898400,3769500,1005900,2164100,297300,1527000,2952000,1810000,3072200,1261200,19934400,278500,27036300
2022-03-30,1909700,934100,1172100,1234100,931900,852600,1109000,1065600,454800,4191400,919500,9906000,646200,306800,899300,556900,167300,1362000,2622900,865900,6277600,1247200,13641000,7090900,2000000,2864540,2158000,46348700,2922000,858000,1230700,383500,2096100,1858500,2903800,2464900,1103200,24991500,398800,22079000
2022-03-31,3032200,1141500,1659700,1179100,1157100,1308800,2290000,1355400,729300,7711400,1141200,10395900,756500,390900,2065600,533700,320500,1875500,4274000,1507900,11490400,1815600,16822900,7318500,3000000,3819785,2972400,52344000,3834800,1495500,1690900,601200,2414900,2414200,2229300,4615500,1752200,27163800,798400,27861500
2022-04-01,2164000,864500,1292800,1473300,995000,1191900,1785900,2040700,620100,6464700,1388400,8795300,637000,289600,1648900,576900,255400,1939300,4012400,1015100,6525600,1529000,12644900,4827200,2000000,2626894,2252500,51723500,3288700,1489300,992900,397900,1721900,1970600,2725500,3217100,1207700,20939700,414600,18671100
2022-04-04,1882700,744000,1628200,1224100,1042400,1055500,1266300,1661900,429200,4791900,1510100,8718600,817300,217700,1103900,417700,190300,1468900,2809800,795000,6860600,1943300,11505800,5426100,1000000,3147633,1872200,39712000,3090800,994900,993800,395300,1620600,2035700,2389900,3167000,1553100,25332600,366900,20869400
2022-04-05,1864500,1136100,1437200,1132700,745800,925100,1057200,1825700,417700,4398500,1379500,9538200,867900,208500,1537300,395100,235200,2204400,3107200,712400,7446100,1391900,15721200,4707100,2000000,2569726,3068400,43661500,3135600,1524300,1556800,629800,1263700,2442600,1774500,2538500,1852600,18657900,297900,21753100
2022-04-06,3471500,1381700,1250200,1100000,1013900,1077600,1220600,1820500,729200,9991400,1550700,9269000,832600,203600,1385500,635400,294600,1830200,3958100,1086000,10330900,1529000,19267400,6356100,1000000,3235778,3253800,70383300,3280800,2350900,1361300,491900,1558200,2157400,2278100,3678500,1897200,28018500,296100,24768200
